date,link,location,title,President
"June 16, 2004, 18:10",http://en.kremlin.ru/events/president/trips/45525,Uzbekistan,President Vladimir Putin and President of Uzbekistan Islam Karimov signed a strategic partnership agreement between Russia and Uzbekistan,Putin
"June 8, 2004, 23:40",http://en.kremlin.ru/events/president/trips/48817,United States,Vladimir Putin arrived at Sea Island,Putin
"June 6, 2004, 00:00",http://en.kremlin.ru/events/president/trips/45523,France,"The importance of the USSR in the victory over fascism cannot be disputed, but Russia should also not doubt the importance of the allies’ operations in opening the second front",Putin
"May 23, 2004, 17:20",http://en.kremlin.ru/events/president/trips/48900,Ukraine,Vladimir Putin met with President of Kazakhstan Nursultan Nazarbayev,Putin
"January 23, 2004, 18:30",http://en.kremlin.ru/events/president/trips/45514,Ukraine,President Vladimir Putin presented state awards to several Ukrainian citizens for their contribution to the development of Russian-Ukrainian friendship and cooperation,Putin
"January 9, 2004, 19:30",http://en.kremlin.ru/events/president/trips/45512,Kazakhstan,President Vladimir Putin and his Kazakh counterpart Nursultan Nazarbayev held talks in Astana,Putin
"November 7, 2003, 17:45",http://en.kremlin.ru/events/president/trips/45506,France,President Vladimir Putin made a one-day visit to Paris,Putin
"November 6, 2003, 18:00",http://en.kremlin.ru/events/president/trips/48884,Italy,"The 12th Russia-European Union summit was held in the capital of Italy, the current President of the EU",Putin
"November 3, 2003, 00:00",http://en.kremlin.ru/events/president/trips/48883,Italy,"On the eve of his official visit to Italy President and the 12th Russia-EU summit Vladimir Putin gave an interview to the Italian media: the ANSA news agency, the newspaper Corriere della sera and the TV company RAI",Putin
"October 23, 2003, 08:40",http://en.kremlin.ru/events/president/trips/45503,Kyrgyzstan,President Vladimir Putin met Kyrgyz President Askar Akayev,Putin
"October 21, 2003, 15:30",http://en.kremlin.ru/events/president/trips/45502,Thailand,President Vladimir Putin’s state visit to Thailand began with a meeting with the country’s Prime Minister Thaksin Shinawatra,Putin
"October 17, 2003, 00:00",http://en.kremlin.ru/events/president/trips/48898,Thailand,"“Russia and APEC: Topical Issues and Prospects for Cooperation”, an article by Vladimir Putin, was published",Putin
"October 16, 2003, 04:50",http://en.kremlin.ru/events/president/trips/45501,Malaysia,Vladimir Putin arrived in Malaysia to attend the Organization of the Islamic Conference Summit,Putin
"October 8, 2003, 18:40",http://en.kremlin.ru/events/president/trips/48897,Sverdlovsk Region,President Putin met with German Federal Chancellor Gerhard Schroeder,Putin
"September 20, 2003, 21:40",http://en.kremlin.ru/events/president/trips/48882,United States,"Anticipating his visit to the United States, Vladimir Putin gave an interview to American TV channels",Putin
"September 17, 2003, 13:30",http://en.kremlin.ru/events/president/trips/48881,Ukraine,President Vladimir Putin met with Ukrainian President Leonid Kuchma,Putin
"August 29, 2003, 16:20",http://en.kremlin.ru/events/president/trips/45497,Italy,President Vladimir Putin arrived in Italy,Putin
"August 19, 2003, 14:10",http://en.kremlin.ru/events/president/trips/48896,Kursk Region,President Vladimir Putin paid tribute to those killed in the Great Patriotic War and laid flowers at the graves of sailors who died aboard the Kursk nuclear-powered submarine,Putin
"August 6, 2003, 11:00",http://en.kremlin.ru/events/president/trips/45496,Uzbekistan,President Vladimir Putin took a sightseeing tour of Samarkand,Putin
"August 5, 2003, 07:10",http://en.kremlin.ru/events/president/trips/45495,Malaysia,President Vladimir Putin met with King Tuanku Syed Sirajuddin of Malaysia,Putin
"June 28, 2003, 13:00",http://en.kremlin.ru/events/president/trips/48895,Kaliningrad Region,Vladimir Putin met with Polish President Alexander Kwasniewski,Putin
"June 22, 2003, 00:00",http://en.kremlin.ru/events/president/trips/48894,United Kingdom,President Vladimir Putin gave an interview to the BBC,Putin
"June 15, 2003, 17:45",http://en.kremlin.ru/events/president/trips/48893,Saint Petersburg,President Vladimir Putin took part in the presentation ceremony for the International Global Energy Prize for 2003,Putin
"June 1, 2003, 17:00",http://en.kremlin.ru/events/president/trips/48869,France,President Vladimir Putin met with the Malaysian Prime Minister Mahathir Mohamad,Putin
"June 1, 2003, 12:30",http://en.kremlin.ru/events/president/trips/48880,Saint Petersburg,Talks between President Vladimir Putin and President George Bush of the United States were held at the Constantine Palace,Putin
"May 31, 2003, 14:00",http://en.kremlin.ru/events/president/trips/48885,Saint Petersburg,The 11th Russia-European Union Summit took place at the Constantine Palace in Strelna,Putin
"May 30, 2003, 16:45",http://en.kremlin.ru/events/president/trips/48886,Saint Petersburg,An informal summit of the CIS heads of state took place aboard the Silver Whisper ship in St Petersburg,Putin
"April 30, 2003, 20:40",http://en.kremlin.ru/events/president/trips/45485,Ukraine,President Vladimir Putin met with Ukrainian President Leonid Kuchma,Putin
"April 28, 2003, 13:00",http://en.kremlin.ru/events/president/trips/48892,Tajikistan,Dushanbe hosted a meeting of the Collective Security Council of the Collective Security Treaty member states,Putin
"April 27, 2003, 16:45",http://en.kremlin.ru/events/president/trips/48891,Tajikistan,President Vladimir Putin took part in a meeting of the Interstate Council of the Eurasian Economic Community (EurAsEC),Putin
"April 26, 2003, 19:00",http://en.kremlin.ru/events/president/trips/45484,Tajikistan,President Vladimir Putin and Tajik President Emomali Rakhmonov held negotiations,Putin
"April 15, 2003, 15:00",http://en.kremlin.ru/events/president/trips/45483,Omsk Region,President Vladimir Putin met with Kazakh President Nursultan Nazarbayev,Putin
"April 11, 2003, 17:20",http://en.kremlin.ru/events/president/trips/48890,Saint Petersburg,President Vladimir Putin met with German Federal Chancellor Gerhard Schroeder,Putin
"March 1, 2003, 19:35",http://en.kremlin.ru/events/president/trips/48879,Bulgaria,President Putin and Bulgaria's President Georgi Parvanov opened the Days of Russian Culture in Bulgaria,Putin
"February 10, 2003, 17:30",http://en.kremlin.ru/events/president/trips/45472,France,President Vladimir Putin began a three-day state visit to France,Putin
"February 9, 2003, 15:30",http://en.kremlin.ru/events/president/trips/45471,Germany,Russian President Vladimir Putin attended the opening of a series of 2003–2004 Russian-German Culture Encounters,Putin
"February 2, 2003, 15:35",http://en.kremlin.ru/events/president/trips/48889,Volgograd Region,President Vladimir Putin attended celebrations marking the 60th anniversary of the Soviet victory in the Battle of Stalingrad,Putin
"January 28, 2003, 18:00",http://en.kremlin.ru/events/president/trips/48877,Ukraine,President Vladimir Putin held a meeting with Georgian President Eduard Shevardnadze,Putin
"January 27, 2003, 20:35",http://en.kremlin.ru/events/president/trips/45470,Ukraine,President Vladimir Putin and Ukrainian President Leonid Kuchma opened the Year of Russia in Ukraine in an official ceremony,Putin
"January 19, 2003, 23:00",http://en.kremlin.ru/events/president/trips/48876,Belarus,President Vladimir Putin and his Belarusian counterpart Aleksandr Lukashenko had a working dinner,Putin
"December 5, 2002, 16:30",http://en.kremlin.ru/events/president/trips/45468,Kyrgyzstan,President Vladimir Putin had negotiations with Kyrgyz President Askar Akayev,Putin
"December 3, 2002, 16:30",http://en.kremlin.ru/events/president/trips/45467,India,President Vladimir Putin met with Indian Prime Minister Atal Bihari Vajpayee,Putin
"November 27, 2002, 20:35",http://en.kremlin.ru/events/president/trips/45466,Chad,Xinhua news agency and China Central Television (CCTV) interviewed President Vladimir Putin,Putin
"November 22, 2002, 19:15",http://en.kremlin.ru/events/president/trips/48872,Saint Petersburg,President Vladimir Putin and US President George Bush met at the Catherine Palace outside of St Petersburg,Putin
"November 12, 2002, 11:05",http://en.kremlin.ru/events/president/trips/45464,Norway,President Vladimir Putin met with German Federal Chancellor Gerhard Schroeder,Putin
"November 11, 2002, 14:20",http://en.kremlin.ru/events/president/trips/48861,Belgium,The 10th Russia-European Union summit took place in Brussels,Putin
"October 6, 2002, 16:00",http://en.kremlin.ru/events/president/trips/45463,Ukraine,President Vladimir Putin visited the Dnieper hydroelectric plant on the 70th anniversary of its construction,Putin
"October 6, 2002, 18:40",http://en.kremlin.ru/events/president/trips/48878,Moldova,President Putin held a meeting with Moldovan President Vladimir Voronin,Putin
"July 6, 2002, 16:50",http://en.kremlin.ru/events/president/trips/48871,Kazakhstan,An informal meeting of the heads of Central Asian states and Russia was held in Aktau,Putin
"June 26, 2002, 19:30",http://en.kremlin.ru/events/president/trips/48873,Canada,President Vladimir Putin arrives in Canada to attend the G8 summit,Putin
"June 6, 2002, 23:00",http://en.kremlin.ru/events/president/trips/48875,Saint Petersburg,President Vladimir Putin met with Chairman of the People's Republic of China Jiang Zemin,Putin
"June 4, 2002, 09:00",http://en.kremlin.ru/events/president/trips/48874,Kazakhstan,A meeting of the heads of state and governments of member countries of the Conference on Interaction and Confidence Building Measures in Asia was held in Almaty,Putin
"May 28, 2002, 15:35",http://en.kremlin.ru/events/president/trips/48870,Italy,At the Russia-NATO Summit President Vladimir Putin and leaders of 19 NATO countries signed the Rome Declaration “NATO- Russia Relations: A New Quality”,Putin
"April 23, 2002, 18:00",http://en.kremlin.ru/events/president/trips/45478,Turkmenistan,The leaders of the five Caspian states discussed problems of the Caspian Sea,Putin
"March 17, 2002, 17:00",http://en.kremlin.ru/events/president/trips/48863,Ukraine,"Odessa hosted a trilateral meeting of the Russian, Ukrainian and Moldovan heads of state",Putin
"February 28, 2002, 20:30",http://en.kremlin.ru/events/president/trips/48862,Kazakhstan,"The CIS leaders arrived in ex-Kazakhstan's capital, Almaty",Putin
"January 16, 2002, 16:10",http://en.kremlin.ru/events/president/trips/45738,Poland,Russian President Vladimir Putin and Polish President Aleksander Kwasniewski held negotiations in Warsaw,Putin
"January 15, 2002, 22:40",http://en.kremlin.ru/events/president/trips/45739,France,Presidents Vladimir Putin of Russia and Jacques Chirac of France held negotiations,Putin
"December 21, 2001, 18:00",http://en.kremlin.ru/events/president/trips/45725,United Kingdom,President Vladimir Putin visited Tony Blair at his country residence,Putin
"December 14, 2001, 16:00",http://en.kremlin.ru/events/president/trips/45724,Ukraine,Vladimir Putin took part in the Russian-Ukrainian Economic Forum,Putin
"December 9, 2001, 15:30",http://en.kremlin.ru/events/president/trips/45723,Germany,Vladimir Putin met with German Federal Chancellor Gerhard Schroeder,Putin
"December 6, 2001, 16:15",http://en.kremlin.ru/events/president/trips/45564,Greece,President Vladimir Putin held negotiations with Greek President Konstantinos Stephanopoulos,Putin
"November 7, 2001, 00:00",http://en.kremlin.ru/events/president/trips/45476,United States,President Vladimir Putin gave an interview to the ABC TV channel on the eve of his official visit to the US,Putin
"October 22, 2001, 04:30",http://en.kremlin.ru/events/president/trips/45690,Tajikistan,President Vladimir Putin met with Tajik President Emomali Rakhmonov and Afghan President Burhanuddin Rabbani in bilateral and tripartite formats,Putin
"October 19, 2001, 11:00",http://en.kremlin.ru/events/president/trips/45475,People's Republic of China,President Vladimir Putin met with Vietnamese Prime Minister Phan Van Khai,Putin
"October 3, 2001, 15:30",http://en.kremlin.ru/events/president/trips/48851,Belgium,Brussels hosted the eighth European Union — Russia summit,Putin
"October 1, 2001, 22:10",http://en.kremlin.ru/events/president/trips/45713,Belgium,"President Putin arrived in Brussels and met with Guy Verhofstadt, head of the Belgian Government",Putin
"September 22, 2001, 00:00",http://en.kremlin.ru/events/president/trips/48852,Germany,The German newspaper Bild and Focus Magazine published interviews with President Vladimir Putin,Putin
"September 14, 2001, 15:40",http://en.kremlin.ru/events/president/trips/45680,Armenia,President Vladimir Putin arrived in Armenia on an official visit,Putin
"September 1, 2001, 00:00",http://en.kremlin.ru/events/president/trips/45667,Finland,President Vladimir Putin's interviews with the Finnish newspaper Helsingin Sanomat and Finnish TV channel Yleisradio were published. Mr Putin gave them ahead of his official visit to Finland scheduled for September 2–3,Putin
"August 23, 2001, 10:00",http://en.kremlin.ru/events/president/trips/45718,Ukraine,President Vladimir Putin forwarded to Ukrainian President Leonid Kuchma a congratulatory message on the 10th anniversary of Ukraine's independence,Putin
"August 1, 2001, 21:20",http://en.kremlin.ru/events/president/trips/48856,Krasnodar Territory,President Vladimir Putin held a number of bilateral meetings with CIS leaders,Putin
"July 28, 2001, 19:35",http://en.kremlin.ru/events/president/trips/48866,Ukraine,President Vladimir Putin and Ukraine's President Leonid Kuchma attended the consecration of St Vladimir's Cathedral,Putin
"July 25, 2001, 13:10",http://en.kremlin.ru/events/president/trips/48867,Belarus,"The Presidents of Russia, Belarus and Ukraine met in Vitebsk",Putin
"July 16, 2001, 00:00",http://en.kremlin.ru/events/president/trips/48855,Italy,President Vladimir Putin was interviewed by the Italian media,Putin
"June 16, 2001, 16:00",http://en.kremlin.ru/events/president/trips/45474,Slovenia,President Vladimir Putin arrived in the capital of the Republic of Slovenia,Putin
"June 16, 2001, 21:30",http://en.kremlin.ru/events/president/trips/45720,Serbia,President Vladimir Putin arrived in Belgrade for a brief visit,Putin
"June 14, 2001, 11:20",http://en.kremlin.ru/events/president/trips/48858,People's Republic of China,President Vladimir Putin had a meeting with Chinese President Jiang Zemin,Putin
"May 31, 2001, 15:30",http://en.kremlin.ru/events/president/trips/45676,Belarus,President Vladimir Putin attended the first meeting of the Interstate Council of the Eurasian Economic Community,Putin
"May 24, 2001, 16:35",http://en.kremlin.ru/events/president/trips/45675,Armenia,Vladimir Putin arrived in Yerevan to participate in a session of the CIS Collective Security Council,Putin
"April 14, 2001, 20:00",http://en.kremlin.ru/events/president/trips/45710,Chechen Republic,President Vladimir Putin spent one day in Chechnya,Putin
"April 9, 2001, 17:30",http://en.kremlin.ru/events/president/trips/48850,Saint Petersburg,President Vladimir Putin and German Chancellor Gerhard Schroeder visited the Piskarevskoye Memorial Cemetery,Putin
"March 25, 2001, 00:00",http://en.kremlin.ru/events/president/trips/45671,Irkutsk Region,President Vladimir Putin was interviewed by Japan's NHK broadcasting corporation,Putin
"March 23, 2001, 00:00",http://en.kremlin.ru/events/president/trips/45670,Sweden,An interview with President Vladimir Putin published in the Swedish newspaper Svenska Dagbladet,Putin
"March 1, 2001, 05:25",http://en.kremlin.ru/events/president/trips/48853,Vietnam,President Vladimir Putin and Vietnamese President Tran Duc Luong held talks in Hanoi,Putin
"February 27, 2001, 07:45",http://en.kremlin.ru/events/president/trips/45695,Republic of Korea,President Vladimir Putin held a meeting with South Korean businessmen,Putin
"February 12, 2001, 16:50",http://en.kremlin.ru/events/president/trips/45706,Ukraine,The Presidents of Russia and Ukraine held negotiations in Dnepropetrovsk,Putin
"February 8, 2001, 23:40",http://en.kremlin.ru/events/president/trips/45705,Austria,President Vladimir Putin had negotiations with Austria's President Thomas Klestil,Putin
"January 9, 2001, 08:30",http://en.kremlin.ru/events/president/trips/45674,Azerbaijan,President Vladimir Putin arrived in Azerbaijan for his first official visit,Putin
"December 18, 2000, 18:05",http://en.kremlin.ru/events/president/trips/45689,Canada,"President Vladimir Putin met with the Right Honourable Adrienne Clarkson, the Governor General of Canada",Putin
"December 14, 2000, 07:25",http://en.kremlin.ru/events/president/trips/45703,Cuba,President Vladimir Putin arrived in Cuba on an official visit by invitation of Fidel Castro,Putin
"November 30, 2000, 10:00",http://en.kremlin.ru/events/president/trips/45663,Belarus,President Vladimir Putin arrived in Minsk,Putin
"November 30, 2000, 18:05",http://en.kremlin.ru/events/president/trips/48848,Belarus,President Vladimir Putin met with Moldovan President Petru Lucinschi,Putin
"November 15, 2000, 05:15",http://en.kremlin.ru/events/president/trips/45656,Brunei,President Vladimir Putin met with Sultan Hassanal Bolkiah of Brunei,Putin
"November 13, 2000, 18:40",http://en.kremlin.ru/events/president/trips/45655,Mongolia,Russian President Vladimir Putin met with Mongolian President Natsagiyn Bagabandi,Putin
"October 30, 2000, 15:30",http://en.kremlin.ru/events/president/trips/48849,France,President Vladimir Putin took part in a Russia-EU summit meeting,Putin
"October 11, 2000, 11:50",http://en.kremlin.ru/events/president/trips/45696,Kyrgyzstan,President Vladimir Putin and President of Kyrgyzstan Askar Akaev took part in a ceremony to launch a new hydro-turbine at the Bishkek Heating and Electricity Station,Putin
"October 9, 2000, 15:20",http://en.kremlin.ru/events/president/trips/45699,Kazakhstan,President Vladimir Putin held talks with President of Kazakhstan Nursultan Nazarbayev,Putin
"October 2, 2000, 21:30",http://en.kremlin.ru/events/president/trips/45697,India,President Vladimir Putin met with Prime Minister of India Atal Bahari Vajpayee,Putin
"September 6, 2000, 19:00",http://en.kremlin.ru/events/president/trips/45634,United States,The Millennium Summit began its work in New York,Putin
"September 3, 2000, 13:10",http://en.kremlin.ru/events/president/trips/45635,Japan,Vladimir and Lyudmila Putin arrived in Japan for a three-day visit,Putin
"August 18, 2000, 15:15",http://en.kremlin.ru/events/president/trips/45687,Ukraine,President Vladimir Putin gave an interview to journalists on his arrival in the Crimea for the CIS summit,Putin
"July 21, 2000, 13:40",http://en.kremlin.ru/events/president/trips/48844,Japan,President Vladimir Putin met with US President Bill Clinton,Putin
"July 19, 2000, 11:35",http://en.kremlin.ru/events/president/trips/45632,Democratic People’s Republic of Korea,A Russian-North Korean summit was held in Pyongyang,Putin
"July 18, 2000, 10:50",http://en.kremlin.ru/events/president/trips/45630,Chad,"Vladimir Putin met with Jiang Zemin, President of the People's Republic of China",Putin
"July 5, 2000, 05:45",http://en.kremlin.ru/events/president/trips/45629,Tajikistan,Vladimir Putin arrived in Dushanbe,Putin
"June 16, 2000, 23:30",http://en.kremlin.ru/events/president/trips/45652,Moldova,President Vladimir Putin met President of Moldova Petru Lucinschi,Putin
"June 15, 2000, 14:00",http://en.kremlin.ru/events/president/trips/45650,Germany,Russian-German intergovernmental consultations opened with talks between President Vladimir Putin and German Chancellor Gerhard Schroeder,Putin
"June 13, 2000, 21:00",http://en.kremlin.ru/events/president/trips/45654,Spain,President Vladimir Putin met with Spanish Prime Minister Jose Maria Aznar,Putin
